x,y,species cloglog values
2056.0,2056.0,7.213046E-8
2057.0,2057.0,7.1150185E-5
2058.0,2058.0,4.535244E-9
2059.0,2059.0,0.0021824378
2060.0,2060.0,1.1926489E-8
2061.0,2061.0,2.0621275E-8
2062.0,2062.0,0.61845005
2063.0,2063.0,3.3317065E-7
2064.0,2064.0,9.342649E-11
2065.0,2065.0,2.789052E-7
2066.0,2066.0,0.0038156176
2067.0,2067.0,2.9712853E-6
2068.0,2068.0,3.4322812E-7
2069.0,2069.0,0.056361075
2070.0,2070.0,7.2135947E-7
2071.0,2071.0,1.1616932E-5
2072.0,2072.0,4.668133E-6
2073.0,2073.0,0.0019224405
2074.0,2074.0,1.884513E-8
2075.0,2075.0,0.023008008
2076.0,2076.0,2.4188299E-5
2077.0,2077.0,6.2427085E-7
2078.0,2078.0,1.856735E-5
2079.0,2079.0,1.1988739E-6
2080.0,2080.0,1.8013771E-4
2081.0,2081.0,4.041169E-7
2082.0,2082.0,1.1361005E-6
2083.0,2083.0,5.4889335E-7
2084.0,2084.0,2.150741E-5
2085.0,2085.0,9.52715E-7
2086.0,2086.0,0.5969118
2087.0,2087.0,1.9121118E-5
2088.0,2088.0,9.1308436E-7
2089.0,2089.0,1.7586734E-5
2090.0,2090.0,2.7428175E-6
2091.0,2091.0,0.0036164573
2092.0,2092.0,0.005868004
2093.0,2093.0,0.18913834
2094.0,2094.0,2.18034E-5
2095.0,2095.0,7.541868E-9
2096.0,2096.0,1.0545436E-5
2097.0,2097.0,0.0011873667
2098.0,2098.0,0.0013973736
2099.0,2099.0,8.911946E-7
2100.0,2100.0,2.034804E-5
2101.0,2101.0,3.3235567E-5
2102.0,2102.0,0.014099918
2103.0,2103.0,0.07382907
2104.0,2104.0,0.0074439216
2105.0,2105.0,4.8718918E-11
2106.0,2106.0,4.369082E-9
2107.0,2107.0,8.4898994E-7
2108.0,2108.0,0.0037130304
2109.0,2109.0,0.004702421
2110.0,2110.0,0.0010132972
2111.0,2111.0,2.843038E-5
2112.0,2112.0,2.2854763E-6
2113.0,2113.0,2.2275685E-8
2114.0,2114.0,8.9045404E-10
2115.0,2115.0,7.0594986E-8
2116.0,2116.0,0.016308736
2117.0,2117.0,5.9220492E-6
2118.0,2118.0,1.633098E-5
2119.0,2119.0,1.9192144E-6
2120.0,2120.0,1.3828144E-7
2121.0,2121.0,1.02089025E-7
2122.0,2122.0,7.339296E-4
2123.0,2123.0,9.2203045E-10
2124.0,2124.0,5.475813E-4
2125.0,2125.0,2.2424176E-7
2126.0,2126.0,4.9568866E-6
2127.0,2127.0,1.9193123E-4
2128.0,2128.0,6.161616E-4
2129.0,2129.0,0.24697582
2130.0,2130.0,2.3935827E-6
2131.0,2131.0,0.1379928
2132.0,2132.0,1.0548509E-4
2133.0,2133.0,4.258648E-10
2134.0,2134.0,0.013393009
2135.0,2135.0,2.4168065E-5
2136.0,2136.0,0.004619799
2137.0,2137.0,8.836518E-7
2138.0,2138.0,3.204459E-9
2139.0,2139.0,6.50327E-8
2140.0,2140.0,5.71075E-6
2141.0,2141.0,4.854112E-7
2142.0,2142.0,4.4332766E-5
2143.0,2143.0,0.4743998
2144.0,2144.0,2.2579435E-7
2145.0,2145.0,8.972938E-6
2146.0,2146.0,0.0011980918
2147.0,2147.0,1.2947255E-5
2148.0,2148.0,1.9611691E-6
2149.0,2149.0,3.60556E-4
2150.0,2150.0,1.8071714E-5
2151.0,2151.0,3.2964897E-5
2152.0,2152.0,1.12220705E-5
2153.0,2153.0,2.622149E-5
2154.0,2154.0,9.1187054E-8
2155.0,2155.0,9.798598E-7
2156.0,2156.0,7.0903286E-7
2157.0,2157.0,1.7947868E-4
2158.0,2158.0,5.3494533E-9
2159.0,2159.0,3.2080632E-6
2160.0,2160.0,3.8365748E-8
2161.0,2161.0,2.2104773E-6
2162.0,2162.0,0.013644926
2163.0,2163.0,1.4706509E-5
2164.0,2164.0,2.6136644E-7
2165.0,2165.0,3.5383108E-10
2166.0,2166.0,2.1455022E-5
2167.0,2167.0,8.6559274E-4
2168.0,2168.0,3.0103267E-5
2169.0,2169.0,0.00789686
2170.0,2170.0,0.0044808867
2171.0,2171.0,1.1548326E-6
2172.0,2172.0,9.748483E-6
2173.0,2173.0,1.4460458E-4
2174.0,2174.0,0.003747146
2175.0,2175.0,1.0411881E-9
2176.0,2176.0,4.028233E-6
2177.0,2177.0,0.01855365
2178.0,2178.0,6.0490944E-4
2179.0,2179.0,1.832731E-7
2180.0,2180.0,2.5605633E-9
2181.0,2181.0,0.84846854
2182.0,2182.0,0.22232533
2183.0,2183.0,0.0014217556
2184.0,2184.0,1.5591264E-7
2185.0,2185.0,3.66468E-4
2186.0,2186.0,1.832063E-5
2187.0,2187.0,4.125451E-5
2188.0,2188.0,3.3088407E-4
2189.0,2189.0,7.2024063E-6
2190.0,2190.0,2.5796643E-8
2191.0,2191.0,1.5337318E-9
2192.0,2192.0,6.8509107E-6
2193.0,2193.0,2.2915216E-9
2194.0,2194.0,3.4030178E-5
2195.0,2195.0,3.7947055E-5
2196.0,2196.0,2.1830516E-5
2197.0,2197.0,4.0082854E-5
2198.0,2198.0,0.014598693
2199.0,2199.0,0.007507951
2200.0,2200.0,0.10796009
2201.0,2201.0,1.0397256E-6
2202.0,2202.0,0.0027542827
2203.0,2203.0,5.5145694E-5
2204.0,2204.0,5.987992E-6
2205.0,2205.0,0.001821392
2206.0,2206.0,1.4680229E-6
2207.0,2207.0,4.5251124E-8
2208.0,2208.0,0.7750273
2209.0,2209.0,9.458058E-5
2210.0,2210.0,5.953058E-7
2211.0,2211.0,2.9812245E-6
2212.0,2212.0,5.751518E-6
2213.0,2213.0,1.592138E-6
2214.0,2214.0,2.4944793E-9
2215.0,2215.0,1.5995865E-5
2216.0,2216.0,9.6839314E-11
2217.0,2217.0,7.148446E-7
2218.0,2218.0,8.824824E-6
2219.0,2219.0,2.3078486E-5
2220.0,2220.0,0.001620385
2221.0,2221.0,6.1541114E-6
2222.0,2222.0,2.0750293E-4
2223.0,2223.0,1.568359E-4
2224.0,2224.0,1.0855921E-7
2225.0,2225.0,0.009519037
2226.0,2226.0,0.0018403352
2227.0,2227.0,2.447085E-8
2228.0,2228.0,5.2763487E-9
2229.0,2229.0,2.0561448E-7
2230.0,2230.0,4.8782316E-4
2231.0,2231.0,7.0598316E-10
2232.0,2232.0,2.1743524E-5
2233.0,2233.0,0.03542772
2234.0,2234.0,0.4573108
2235.0,2235.0,4.288842E-6
2236.0,2236.0,6.3495854E-8
2237.0,2237.0,4.855011E-5
2238.0,2238.0,3.7443922E-5
2239.0,2239.0,2.3850419E-4
2240.0,2240.0,1.3989235E-5
2241.0,2241.0,0.0010178682
2242.0,2242.0,9.698884E-10
2243.0,2243.0,0.001914129
2244.0,2244.0,1.7845657E-9
2245.0,2245.0,2.367257E-5
2246.0,2246.0,3.8260072E-8
2247.0,2247.0,0.05345881
2248.0,2248.0,0.0018863328
2249.0,2249.0,3.857617E-6
2250.0,2250.0,2.549767E-10
2251.0,2251.0,7.632119E-5
2252.0,2252.0,2.1645696E-4
2253.0,2253.0,3.598048E-4
2254.0,2254.0,8.4759056E-5
2255.0,2255.0,7.1201704E-8
2256.0,2256.0,2.0484463E-9
2257.0,2257.0,2.1459379E-4
2258.0,2258.0,2.4850328E-7
2259.0,2259.0,4.143617E-5
2260.0,2260.0,2.242303E-4
2261.0,2261.0,7.9478536E-7
2262.0,2262.0,4.1723967E-4
2263.0,2263.0,0.0018704797
2264.0,2264.0,1.2368707E-9
2265.0,2265.0,5.25204E-10
2266.0,2266.0,8.5499605E-6
2267.0,2267.0,2.4122164E-6
2268.0,2268.0,6.9225964E-5
2269.0,2269.0,5.4340235E-5
2270.0,2270.0,5.181988E-7
2271.0,2271.0,0.05344453
2272.0,2272.0,0.019496499
2273.0,2273.0,1.0305121E-4
2274.0,2274.0,0.044093482
2275.0,2275.0,0.022583611
2276.0,2276.0,3.935777E-4
2277.0,2277.0,4.09341E-10
2278.0,2278.0,0.0014136239
2279.0,2279.0,7.6557255E-5
2280.0,2280.0,6.0375066E-7
2281.0,2281.0,2.4171011E-5
2282.0,2282.0,0.021352971
2283.0,2283.0,1.1239165E-6
2284.0,2284.0,4.0066334E-7
2285.0,2285.0,0.0019939186
2286.0,2286.0,8.9069006E-5
2287.0,2287.0,4.5601687E-6
2288.0,2288.0,1.4548773E-4
2289.0,2289.0,0.0010965185
2290.0,2290.0,1.20496574E-4
2291.0,2291.0,1.4509137E-4
2292.0,2292.0,7.700864E-6
2293.0,2293.0,5.1030697E-4
2294.0,2294.0,1.6761971E-5
2295.0,2295.0,1.1230085E-6
2296.0,2296.0,1.3732491E-9
2297.0,2297.0,0.0015556706
2298.0,2298.0,1.9993918E-6
2299.0,2299.0,6.52334E-8
2300.0,2300.0,9.857607E-7
2301.0,2301.0,1.9223552E-9
2302.0,2302.0,1.3085818E-8
2303.0,2303.0,5.9653195E-7
2304.0,2304.0,0.0011682967
2305.0,2305.0,3.683028E-6
2306.0,2306.0,6.5780496E-6
2307.0,2307.0,5.885176E-7
2308.0,2308.0,3.0663485E-9
2309.0,2309.0,1.0606603E-6
2310.0,2310.0,8.1966687E-7
2311.0,2311.0,0.0048919604
2312.0,2312.0,3.958048E-9
2313.0,2313.0,1.3458798E-7
2314.0,2314.0,1.9904955E-10
2315.0,2315.0,0.001952602
2316.0,2316.0,3.9618806E-7
2317.0,2317.0,1.9609172E-7
2318.0,2318.0,3.0605221E-7
2319.0,2319.0,5.9246685E-7
2320.0,2320.0,3.228944E-5
2321.0,2321.0,5.404239E-9
2322.0,2322.0,5.5036803E-6
2323.0,2323.0,7.3783036E-7
2324.0,2324.0,1.3392363E-4
2325.0,2325.0,7.335673E-4
2326.0,2326.0,1.0606488E-5
2327.0,2327.0,3.5282017E-5
2328.0,2328.0,1.7277694E-4
2329.0,2329.0,0.12944254
2330.0,2330.0,0.4109967
2331.0,2331.0,8.720979E-4
2332.0,2332.0,6.110815E-5
2333.0,2333.0,1.6872206E-9
2334.0,2334.0,3.7025507E-7
2335.0,2335.0,0.0014078419
2336.0,2336.0,1.4171242E-10
2337.0,2337.0,1.8689856E-7
2338.0,2338.0,5.2059725E-9
2339.0,2339.0,2.9422353E-11
2340.0,2340.0,4.5911106E-6
2341.0,2341.0,7.8678264E-10
2342.0,2342.0,2.3145637E-6
2343.0,2343.0,0.32569337
2344.0,2344.0,0.001898684
2345.0,2345.0,5.2801515E-5
2346.0,2346.0,1.4492349E-8
2347.0,2347.0,2.074694E-6
2348.0,2348.0,8.163637E-6
2349.0,2349.0,3.0762083E-6
2350.0,2350.0,4.4484954E-5
2351.0,2351.0,9.584995E-8
2352.0,2352.0,4.815153E-6
2353.0,2353.0,8.735321E-4
2354.0,2354.0,0.21909168
2355.0,2355.0,5.4796E-10
2356.0,2356.0,0.004073916
2357.0,2357.0,5.2374042E-5
2358.0,2358.0,2.0623856E-6
2359.0,2359.0,7.522227E-11
2360.0,2360.0,0.023943434
2361.0,2361.0,3.2910839E-6
2362.0,2362.0,3.4002892E-7
2363.0,2363.0,4.2048278E-8
2364.0,2364.0,1.5443303E-6
2365.0,2365.0,3.2065677E-7
2366.0,2366.0,1.3212743E-6
2367.0,2367.0,6.582172E-6
2368.0,2368.0,8.973517E-6
2369.0,2369.0,3.7905875E-7
2370.0,2370.0,0.0015133282
2371.0,2371.0,0.44118717
2372.0,2372.0,2.2395645E-5
2373.0,2373.0,0.05103426
2374.0,2374.0,6.3469395E-7
2375.0,2375.0,3.2379608E-6
2376.0,2376.0,7.3650986E-4
2377.0,2377.0,1.0616498E-5
2378.0,2378.0,1.932792E-5
2379.0,2379.0,5.1437553E-7
2380.0,2380.0,2.8090742E-5
2381.0,2381.0,0.37022042
2382.0,2382.0,2.5144553E-8
2383.0,2383.0,2.8067708E-9
2384.0,2384.0,3.0907955E-7
2385.0,2385.0,2.757018E-4
2386.0,2386.0,1.2627817E-5
2387.0,2387.0,7.006529E-8
2388.0,2388.0,2.4393466E-7
2389.0,2389.0,2.678535E-7
2390.0,2390.0,0.013463644
2391.0,2391.0,0.35883713
2392.0,2392.0,4.7026125E-9
2393.0,2393.0,5.5532237E-9
2394.0,2394.0,1.1854353E-7
2395.0,2395.0,1.7542453E-7
2396.0,2396.0,0.44551063
2397.0,2397.0,6.843671E-10
2398.0,2398.0,4.0412914E-7
2399.0,2399.0,8.109704E-6
2400.0,2400.0,2.1501575E-5
2401.0,2401.0,1.4069433E-6
2402.0,2402.0,6.1047225E-9
2403.0,2403.0,7.838603E-6
2404.0,2404.0,5.4944294E-6
2405.0,2405.0,7.063105E-7
2406.0,2406.0,0.24808492
2407.0,2407.0,5.42254E-7
2408.0,2408.0,3.2768465E-5
2409.0,2409.0,1.3220863E-8
2410.0,2410.0,8.6456895E-9
2411.0,2411.0,3.1787076E-7
2412.0,2412.0,0.83018494
2413.0,2413.0,0.004562837
2414.0,2414.0,1.1756682E-6
2415.0,2415.0,0.0060191005
2416.0,2416.0,1.8701333E-7
2417.0,2417.0,0.64829516
2418.0,2418.0,0.007396702
2419.0,2419.0,8.535852E-5
2420.0,2420.0,8.719508E-9
2421.0,2421.0,8.8015996E-4
2422.0,2422.0,6.14989E-8
2423.0,2423.0,9.3948515E-4
2424.0,2424.0,1.816908E-4
2425.0,2425.0,4.5835078E-4
2426.0,2426.0,0.0014430345
2427.0,2427.0,2.0056268E-9
2428.0,2428.0,4.464145E-4
2429.0,2429.0,4.0450356E-8
2430.0,2430.0,0.50085336
2431.0,2431.0,4.986881E-7
2432.0,2432.0,8.540242E-9
2433.0,2433.0,9.417267E-6
2434.0,2434.0,4.933743E-4
2435.0,2435.0,7.3136E-9
2436.0,2436.0,0.0039622337
2437.0,2437.0,5.6465135E-5
2438.0,2438.0,6.948375E-7
2439.0,2439.0,1.1072904E-8
2440.0,2440.0,2.0257376E-9
2441.0,2441.0,7.5458275E-4
2442.0,2442.0,8.041892E-6
2443.0,2443.0,0.49317324
2444.0,2444.0,1.0813252E-5
2445.0,2445.0,4.242271E-6
2446.0,2446.0,1.4174079E-5
2447.0,2447.0,0.55465305
2448.0,2448.0,5.1050762E-8
2449.0,2449.0,4.3398918E-10
2450.0,2450.0,7.7078295E-7
2451.0,2451.0,0.43951386
2452.0,2452.0,0.7658082
2453.0,2453.0,3.289454E-7
2454.0,2454.0,9.426943E-9
2455.0,2455.0,1.14118714E-10
2456.0,2456.0,1.47514065E-5
2457.0,2457.0,0.8047313
2458.0,2458.0,6.149729E-4
2459.0,2459.0,6.351814E-6
2460.0,2460.0,2.2086444E-11
2461.0,2461.0,1.06558865E-7
2462.0,2462.0,4.649736E-8
2463.0,2463.0,3.8318904E-5
2464.0,2464.0,2.8689609E-8
2465.0,2465.0,0.003954839
2466.0,2466.0,1.0195586E-7
2467.0,2467.0,2.087618E-5
2468.0,2468.0,0.34426776
2469.0,2469.0,1.5077515E-5
2470.0,2470.0,0.0015752671
2471.0,2471.0,1.8222479E-10
2472.0,2472.0,1.9550864E-6
2473.0,2473.0,7.8646326E-4
2474.0,2474.0,3.0115745E-5
2475.0,2475.0,1.3834937E-5
2476.0,2476.0,2.4351952E-4
2477.0,2477.0,2.3630657E-9
2478.0,2478.0,1.7589143E-8
2479.0,2479.0,2.9241517E-7
2480.0,2480.0,2.8230975E-4
2481.0,2481.0,2.093649E-6
2482.0,2482.0,4.7071358E-6
2483.0,2483.0,2.4843017E-8
2484.0,2484.0,5.1095562E-6
2485.0,2485.0,1.5371737E-10
2486.0,2486.0,9.98479E-6
2487.0,2487.0,5.83864E-7
2488.0,2488.0,1.2275022E-5
2489.0,2489.0,7.47498E-8
2490.0,2490.0,0.0055727563
2491.0,2491.0,0.009672596
2492.0,2492.0,1.9353921E-7
2493.0,2493.0,1.4379987E-5
2494.0,2494.0,5.1813267E-6
2495.0,2495.0,1.8375354E-4
2496.0,2496.0,1.4136897E-9
2497.0,2497.0,1.5097237E-6
2498.0,2498.0,3.0753833E-7
2499.0,2499.0,0.0010110292
2500.0,2500.0,1.1676404E-6
2501.0,2501.0,1.5307248E-7
2502.0,2502.0,2.0058087E-6
2503.0,2503.0,2.276395E-4
2504.0,2504.0,2.3447466E-9
2505.0,2505.0,1.7280803E-7
2506.0,2506.0,1.5253609E-4
2507.0,2507.0,1.1110678E-6
2508.0,2508.0,1.4056649E-5
2509.0,2509.0,2.8721974E-4
2510.0,2510.0,4.8146718E-5
2511.0,2511.0,4.698406E-10
2512.0,2512.0,0.64947295
2513.0,2513.0,7.0807804E-11
2514.0,2514.0,0.022918336
2515.0,2515.0,5.7590754E-10
2516.0,2516.0,8.5642756E-7
2517.0,2517.0,0.003299232
2518.0,2518.0,4.7089907E-6
2519.0,2519.0,2.5413146E-7
2520.0,2520.0,2.6421174E-5
2521.0,2521.0,2.7430253E-6
2522.0,2522.0,2.877227E-7
2523.0,2523.0,6.0356547E-7
2524.0,2524.0,0.15100616
2525.0,2525.0,8.4568655E-6
2526.0,2526.0,2.2741634E-8
2527.0,2527.0,9.384333E-6
2528.0,2528.0,4.9248747E-9
2529.0,2529.0,0.008289017
2530.0,2530.0,0.0012781151
2531.0,2531.0,2.7171875E-5
2532.0,2532.0,0.16154097
2533.0,2533.0,2.0616932E-5
2534.0,2534.0,6.600339E-10
2535.0,2535.0,2.7978193E-4
2536.0,2536.0,0.013781647
2537.0,2537.0,9.2772746E-7
2538.0,2538.0,8.214319E-4
2539.0,2539.0,1.6690607E-9
2540.0,2540.0,1.6683835E-7
2541.0,2541.0,1.1499101E-5
2542.0,2542.0,6.3332084E-7
2543.0,2543.0,2.4634735E-6
2544.0,2544.0,0.005058053
2545.0,2545.0,6.795497E-4
2546.0,2546.0,1.2458792E-4
2547.0,2547.0,0.0026693447
2548.0,2548.0,8.686618E-11
2549.0,2549.0,9.844885E-6
2550.0,2550.0,5.9051496E-7
2551.0,2551.0,3.1875436E-10
2552.0,2552.0,4.4191358E-7
2553.0,2553.0,7.429373E-8
2554.0,2554.0,3.7871454E-5
2555.0,2555.0,1.7093543E-9
2556.0,2556.0,0.0060347863
2557.0,2557.0,0.21924688
2558.0,2558.0,1.5628254E-10
2559.0,2559.0,0.0012961351
2560.0,2560.0,6.645028E-4
2561.0,2561.0,1.5294518E-9
2562.0,2562.0,6.700911E-7
2563.0,2563.0,1.9847601E-5
2564.0,2564.0,0.42994058
2565.0,2565.0,1.7682514E-7
2566.0,2566.0,7.7787445E-6
2567.0,2567.0,0.76730543
2568.0,2568.0,6.95528E-8
2569.0,2569.0,1.0208361E-7
2570.0,2570.0,5.3415243E-7
2571.0,2571.0,5.525328E-7
2572.0,2572.0,6.995024E-4
2573.0,2573.0,8.108797E-6
2574.0,2574.0,2.5025316E-5
2575.0,2575.0,4.1468145E-5
2576.0,2576.0,3.0937333E-6
2577.0,2577.0,2.297263E-6
2578.0,2578.0,0.0017076783
2579.0,2579.0,2.740172E-8
2580.0,2580.0,1.9719228E-7
2581.0,2581.0,8.932042E-7
2582.0,2582.0,4.1557705E-6
2583.0,2583.0,5.892319E-10
2584.0,2584.0,7.862708E-5
2585.0,2585.0,5.6981315E-7
2586.0,2586.0,2.479505E-9
2587.0,2587.0,2.949132E-5
2588.0,2588.0,3.920612E-4
2589.0,2589.0,0.4636076
2590.0,2590.0,0.25389168
2591.0,2591.0,6.012057E-7
2592.0,2592.0,2.9297407E-5
2593.0,2593.0,6.1186045E-5
2594.0,2594.0,2.6540462E-8
2595.0,2595.0,6.8326315E-8
2596.0,2596.0,1.3126439E-6
2597.0,2597.0,5.118229E-6
2598.0,2598.0,2.5657086E-5
2599.0,2599.0,8.354981E-6
2600.0,2600.0,1.5764189E-4
2601.0,2601.0,3.1684766E-11
2602.0,2602.0,4.65826E-5
2603.0,2603.0,3.8225423E-9
2604.0,2604.0,1.12333364E-4
2605.0,2605.0,5.36425E-7
2606.0,2606.0,0.034658317
2607.0,2607.0,0.001698356
2608.0,2608.0,0.33228382
2609.0,2609.0,8.767465E-7
2610.0,2610.0,1.3532343E-6
2611.0,2611.0,5.5881415E-9
2612.0,2612.0,7.631274E-6
2613.0,2613.0,2.385713E-8
2614.0,2614.0,0.57221496
2615.0,2615.0,2.3386786E-9
2616.0,2616.0,3.3664609E-9
2617.0,2617.0,1.3360642E-7
2618.0,2618.0,4.6724142E-4
2619.0,2619.0,8.2072616E-4
2620.0,2620.0,6.9191763E-10
2621.0,2621.0,2.4001313E-6
2622.0,2622.0,1.00300196E-4
2623.0,2623.0,8.0269064E-7
2624.0,2624.0,2.9510991E-5
2625.0,2625.0,8.2391786E-4
2626.0,2626.0,0.0010052454
2627.0,2627.0,4.425374E-5
2628.0,2628.0,3.034325E-10
2629.0,2629.0,2.5367288E-5
2630.0,2630.0,0.009373899
2631.0,2631.0,2.3252596E-4
2632.0,2632.0,7.310199E-6
2633.0,2633.0,0.021915007
2634.0,2634.0,1.6154098E-6
2635.0,2635.0,2.9303622E-4
2636.0,2636.0,4.2674284E-5
2637.0,2637.0,2.054903E-9
2638.0,2638.0,6.21637E-4
2639.0,2639.0,4.8293267E-9
2640.0,2640.0,0.0044376473
2641.0,2641.0,4.6514683E-6
2642.0,2642.0,3.5671068E-8
2643.0,2643.0,3.385308E-7
2644.0,2644.0,0.42422408
2645.0,2645.0,1.1208541E-6
2646.0,2646.0,3.0675314E-5
2647.0,2647.0,2.591278E-4
2648.0,2648.0,0.24106173
2649.0,2649.0,2.0048245E-5
2650.0,2650.0,0.0016855777
2651.0,2651.0,4.0936075E-6
2652.0,2652.0,1.73305E-7
2653.0,2653.0,1.7364576E-4
2654.0,2654.0,1.8546645E-5
2655.0,2655.0,0.3851107
2656.0,2656.0,3.8393896E-6
2657.0,2657.0,7.77832E-4
2658.0,2658.0,0.56714404
2659.0,2659.0,1.778595E-6
2660.0,2660.0,5.794944E-6
2661.0,2661.0,1.1597018E-6
2662.0,2662.0,7.4933223E-6
2663.0,2663.0,1.2985251E-8
2664.0,2664.0,1.7009352E-8
2665.0,2665.0,0.024156632
2666.0,2666.0,0.84584975
2667.0,2667.0,1.33789845E-5
2668.0,2668.0,9.948576E-5
2669.0,2669.0,1.3575367E-5
2670.0,2670.0,8.8223516E-7
2671.0,2671.0,3.953923E-7
2672.0,2672.0,5.772762E-6
2673.0,2673.0,2.4391114E-5
2674.0,2674.0,7.345785E-8
2675.0,2675.0,1.9870286E-6
2676.0,2676.0,2.2147797E-5
2677.0,2677.0,7.838467E-6
2678.0,2678.0,1.3299641E-6
2679.0,2679.0,3.8185703E-6
2680.0,2680.0,5.3716883E-7
2681.0,2681.0,0.7197983
2682.0,2682.0,5.840734E-9
2683.0,2683.0,1.9828535E-6
2684.0,2684.0,7.956298E-5
2685.0,2685.0,0.050496623
2686.0,2686.0,1.7153271E-4
2687.0,2687.0,1.0928586E-4
2688.0,2688.0,1.6498637E-7
2689.0,2689.0,6.645475E-6
2690.0,2690.0,1.4153316E-4
2691.0,2691.0,7.0339895E-4
2692.0,2692.0,5.217639E-6
2693.0,2693.0,3.1364344E-10
2694.0,2694.0,5.827612E-7
2695.0,2695.0,1.5363632E-7
2696.0,2696.0,3.8826944E-5
2697.0,2697.0,1.01740916E-7
2698.0,2698.0,1.8010552E-4
2699.0,2699.0,1.4101689E-6
2700.0,2700.0,2.8865799E-11
2701.0,2701.0,4.5053774E-5
2702.0,2702.0,8.2187494E-4
2703.0,2703.0,1.1112537E-5
2704.0,2704.0,0.0030665572
2705.0,2705.0,1.40656224E-8
2706.0,2706.0,0.6377942
2707.0,2707.0,1.9488647E-5
2708.0,2708.0,0.08105559
2709.0,2709.0,0.72850657
2710.0,2710.0,2.9434435E-4
2711.0,2711.0,4.8399268E-4
2712.0,2712.0,3.755202E-6
2713.0,2713.0,7.820636E-6
2714.0,2714.0,1.285733E-6
2715.0,2715.0,6.184876E-7
2716.0,2716.0,1.6767177E-6
2717.0,2717.0,4.9044684E-5
2718.0,2718.0,9.924593E-7
2719.0,2719.0,4.768972E-8
2720.0,2720.0,2.0598956E-9
2721.0,2721.0,2.6565633E-7
2722.0,2722.0,1.1360968E-10
2723.0,2723.0,2.9721647E-10
2724.0,2724.0,0.72968113
2725.0,2725.0,0.47971758
2726.0,2726.0,0.0016951212
2727.0,2727.0,1.449102E-4
2728.0,2728.0,2.0822241E-5
2729.0,2729.0,4.340409E-5
2730.0,2730.0,1.9621762E-5
2731.0,2731.0,0.0017861226
2732.0,2732.0,3.4756138E-4
2733.0,2733.0,5.3229133E-8
2734.0,2734.0,0.004974379
2735.0,2735.0,2.7939352E-8
2736.0,2736.0,1.1835519E-4
2737.0,2737.0,2.4463882E-8
2738.0,2738.0,4.5898043E-5
2739.0,2739.0,4.0345458E-5
2740.0,2740.0,0.006623462
2741.0,2741.0,3.3156167E-7
2742.0,2742.0,1.0119524E-9
2743.0,2743.0,9.666712E-12
2744.0,2744.0,1.0702032E-4
2745.0,2745.0,5.004708E-7
2746.0,2746.0,1.0904638E-5
2747.0,2747.0,0.1364624
2748.0,2748.0,1.1118233E-9
2749.0,2749.0,7.646911E-7
2750.0,2750.0,2.5798927E-5
2751.0,2751.0,2.6990292E-6
2752.0,2752.0,2.0784698E-7
2753.0,2753.0,3.5257613E-5
2754.0,2754.0,1.3246527E-7
2755.0,2755.0,3.175346E-8
2756.0,2756.0,4.796113E-5
2757.0,2757.0,2.1954106E-6
2758.0,2758.0,2.2142756E-5
2759.0,2759.0,1.1668395E-5
2760.0,2760.0,5.6747996E-7
2761.0,2761.0,0.7086706
2762.0,2762.0,6.498381E-9
2763.0,2763.0,0.04491102
2764.0,2764.0,1.6825668E-6
2765.0,2765.0,0.0021977792
2766.0,2766.0,0.47997552
2767.0,2767.0,8.217727E-5
2768.0,2768.0,2.6665744E-4
2769.0,2769.0,4.993939E-6
2770.0,2770.0,4.597264E-5
2771.0,2771.0,4.474077E-6
2772.0,2772.0,1.1841038E-6
2773.0,2773.0,0.53507763
2774.0,2774.0,5.8703375E-11
2775.0,2775.0,0.42340696
2776.0,2776.0,2.2975681E-9
2777.0,2777.0,6.1221894E-5
2778.0,2778.0,0.5706231
2779.0,2779.0,2.4667715E-5
2780.0,2780.0,4.412729E-5
2781.0,2781.0,0.86687243
2782.0,2782.0,1.3867889E-6
2783.0,2783.0,1.3050716E-10
2784.0,2784.0,2.6439051E-5
2785.0,2785.0,0.046337422
2786.0,2786.0,2.7569946E-11
2787.0,2787.0,1.750806E-5
2788.0,2788.0,0.17004171
2789.0,2789.0,1.3376128E-6
2790.0,2790.0,7.093785E-4
2791.0,2791.0,1.6562843E-5
2792.0,2792.0,0.0027123368
2793.0,2793.0,5.62077E-8
2794.0,2794.0,8.914791E-11
2795.0,2795.0,1.4554392E-7
2796.0,2796.0,0.0019193867
2797.0,2797.0,7.052478E-6
2798.0,2798.0,1.50646165E-5
2799.0,2799.0,7.2016683E-6
2800.0,2800.0,7.594339E-6
2801.0,2801.0,3.0820537E-4
2802.0,2802.0,1.7331488E-6
2803.0,2803.0,0.047682393
2804.0,2804.0,6.096347E-7
2805.0,2805.0,1.007144E-5
2806.0,2806.0,0.5239944
2807.0,2807.0,3.937465E-6
2808.0,2808.0,5.2329153E-5
2809.0,2809.0,3.5784436E-5
2810.0,2810.0,4.8973595E-7
2811.0,2811.0,2.6253897E-8
2812.0,2812.0,8.004426E-7
2813.0,2813.0,8.714547E-6
2814.0,2814.0,1.0720978E-6
2815.0,2815.0,6.0966494E-4
2816.0,2816.0,6.0964265E-7
2817.0,2817.0,2.0312008E-7
2818.0,2818.0,1.4189586E-8
2819.0,2819.0,3.427754E-7
2820.0,2820.0,4.499501E-6
2821.0,2821.0,2.837008E-7
2822.0,2822.0,1.699764E-5
2823.0,2823.0,4.7621207E-10
2824.0,2824.0,3.638114E-4
